timestamp,open,high,low,close,volume
1704196800000,2181.5,2195.6,2175.4,2180.5,397.46321813
1704200400000,2180.6,2193.4,2176.2,2192.0,237.7898632
1704204000000,2192.0,2197.7,2152.9,2162.7,322.81200171
1704207600000,2162.1,2165.9,2148.0,2156.8,486.73585946
1704211200000,2156.2,2166.0,2146.4,2163.9,307.7458864
1704214800000,2163.3,2165.0,2149.1,2155.5,176.45533069
1704218400000,2154.0,2165.1,2152.4,2162.3,295.12220783
1704222000000,2163.0,2169.5,2153.0,2166.2,254.32345617
1704225600000,2166.2,2175.5,2156.0,2157.9,280.02191454
1704229200000,2158.4,2164.1,2142.5,2163.5,320.87662376
1704232800000,2164.8,2169.7,2157.2,2158.9,94.79855568
1704236400000,2157.9,2162.9,2152.2,2154.6,131.2428877
1704240000000,2155.0,2162.9,2148.0,2158.4,68.37767409
1704243600000,2157.2,2169.8,2157.2,2168.5,37.48357702
1704247200000,2169.1,2178.0,2164.3,2165.5,46.21857377
1704250800000,2165.7,2165.8,2160.7,2162.7,13.77473552
1704254400000,2162.6,2167.7,2158.0,2162.9,31.68812813
1704258000000,2163.1,2172.6,2162.2,2172.3,49.43020848
1704261600000,2171.0,2174.6,2168.0,2168.0,54.55676185
1704265200000,2169.2,2173.3,2151.8,2156.7,122.84374207
1704268800000,2155.9,2167.3,2155.9,2165.8,80.61958354
1704272400000,2166.9,2180.5,2166.0,2173.8,182.55657577
1704276000000,2174.0,2179.1,2162.9,2166.6,187.60710488
1704279600000,2166.3,2167.1,2103.2,2116.4,637.99938098
1704283200000,2116.6,2116.6,1950.0,2062.9,2676.33162562
1704286800000,2063.0,2063.0,2026.7,2040.3,824.37835297
1704290400000,2040.3,2041.5,2012.5,2014.2,627.44471663
1704294000000,2013.9,2058.0,2011.8,2058.0,637.58370803
1704297600000,2057.9,2064.5,2044.5,2051.8,543.12666696
1704301200000,2051.2,2060.5,2035.5,2045.8,474.95931295
1704304800000,2044.5,2045.8,2016.1,2022.5,271.21729879
1704308400000,2022.3,2044.1,2020.2,2026.3,255.62946759
1704312000000,2024.5,2043.0,2023.1,2037.4,223.06247882
1704315600000,2037.9,2045.1,2033.2,2043.4,204.99261037
1704319200000,2043.4,2051.7,2023.0,2027.9,235.84792679
1704322800000,2027.0,2030.2,2019.1,2030.2,95.44536853
1704326400000,2029.3,2038.4,2027.2,2031.4,50.88906855
1704330000000,2031.7,2036.0,2022.5,2025.1,37.40238685
1704333600000,2026.2,2047.1,2024.9,2046.8,36.56153389
1704337200000,2046.4,2053.4,2040.3,2045.6,64.31168643
1704340800000,2046.9,2052.4,2043.6,2051.8,11.37117589
1704344400000,2050.8,2059.2,2048.5,2051.7,50.86639201
1704348000000,2051.9,2059.4,2048.5,2052.5,73.19454985
1704351600000,2053.0,2054.0,2033.2,2036.5,219.40412662
1704355200000,2035.8,2040.0,2025.5,2028.2,223.42525898
1704358800000,2028.8,2038.5,2027.4,2030.2,276.16190562
1704362400000,2031.4,2032.4,2015.0,2031.5,278.66621916
1704366000000,2032.2,2039.3,2026.0,2038.4,163.40337052
1704369600000,2038.2,2050.0,2033.6,2045.7,234.44792995
1704373200000,2044.5,2056.1,2041.5,2048.1,228.61153108
1704376800000,2048.0,2080.2,2041.9,2080.2,484.75731246
1704380400000,2079.0,2087.0,2067.8,2081.4,451.42154696
1704384000000,2081.2,2084.3,2064.1,2074.1,305.25138088
1704387600000,2074.9,2092.4,2072.8,2081.5,398.54335505
1704391200000,2081.6,2086.8,2075.2,2080.4,166.64028429
1704394800000,2080.9,2098.8,2078.5,2081.9,170.4386606
1704398400000,2082.0,2101.0,2080.1,2080.8,293.84540713
1704402000000,2080.0,2093.1,2076.6,2079.8,216.59479615
1704405600000,2080.2,2093.7,2070.8,2078.4,193.86084397
1704409200000,2078.0,2083.4,2074.0,2075.1,63.19322084
1704412800000,2075.1,2080.6,2068.4,2074.0,170.21515762
1704416400000,2074.0,2076.4,2023.1,2047.4,170.69998476
1704420000000,2047.0,2059.2,2041.3,2050.1,73.50421928
1704423600000,2051.4,2057.1,2051.2,2053.0,39.06329886
1704427200000,2052.6,2057.9,2046.7,2055.7,60.09212449
1704430800000,2054.5,2058.5,2054.0,2057.0,25.01644433
1704434400000,2056.8,2068.0,2052.3,2065.4,243.75251596
1704438000000,2069.0,2075.0,2064.8,2064.8,113.28461038
1704441600000,2065.0,2072.0,2064.3,2068.2,147.16895036
1704445200000,2068.1,2083.3,2068.1,2079.7,109.5782609
1704448800000,2078.5,2079.8,2050.7,2054.7,113.96357068
1704452400000,2055.9,2063.6,2053.8,2056.4,229.44233444
1704456000000,2056.6,2067.5,2050.3,2057.2,167.66448147
1704459600000,2057.0,2067.9,2054.2,2061.9,518.85007453
1704463200000,2061.7,2064.3,2032.1,2036.0,426.63767932
1704466800000,2037.3,2043.0,2023.6,2030.1,408.11682286
1704470400000,2029.4,2037.9,2021.7,2021.7,279.40779844
1704474000000,2025.5,2042.8,2017.9,2042.5,422.7850792
1704477600000,2042.1,2046.8,2036.4,2041.9,103.78101182
1704481200000,2042.4,2050.0,2039.0,2044.6,115.44032305
1704484800000,2045.3,2069.0,2044.8,2058.5,246.32615745
1704488400000,2056.8,2058.1,2046.3,2056.0,106.47483585
1704492000000,2056.0,2059.1,2048.9,2057.3,73.48745544
1704495600000,2058.9,2084.0,2058.9,2076.4,257.82005829
1704499200000,2076.6,2077.7,2067.5,2071.8,45.92093388
1704502800000,2071.9,2071.9,2063.0,2063.8,35.79134823
1704506400000,2063.9,2066.9,2061.2,2065.6,15.78538561
1704510000000,2064.2,2065.1,2060.8,2063.8,23.5747946
1704513600000,2063.0,2063.7,2056.6,2056.6,14.77765311
1704517200000,2056.8,2058.8,2042.8,2046.9,37.73957568
1704520800000,2046.6,2046.8,2029.4,2033.0,78.32767808
1704524400000,2032.5,2044.9,2029.6,2044.5,83.51442678
1704528000000,2044.5,2049.8,2041.3,2048.7,127.88623245
1704531600000,2049.6,2051.5,2046.1,2047.1,91.19805498
1704535200000,2047.5,2050.0,2042.7,2047.7,87.58824043
1704538800000,2047.2,2050.0,2043.2,2050.0,59.95895135
1704542400000,2050.0,2053.2,2041.2,2044.7,98.09143922
1704546000000,2044.8,2050.5,2041.1,2048.9,90.72087749
1704549600000,2049.2,2059.3,2048.5,2053.0,213.44088961
1704553200000,2053.9,2059.9,2049.7,2058.1,57.32501727
1704556800000,2058.1,2061.0,2055.3,2057.6,75.45546476
1704560400000,2056.5,2064.0,2054.9,2059.8,49.62200699
1704564000000,2060.3,2065.2,2056.7,2058.3,69.83504973
1704567600000,2058.7,2059.4,2050.2,2056.4,111.96123659
1704571200000,2056.7,2059.5,2049.4,2053.6,73.01053317
1704574800000,2052.8,2054.6,2047.8,2052.1,58.67429025
1704578400000,2052.8,2053.2,2044.0,2049.7,52.15868997
1704582000000,2048.8,2052.5,2044.4,2052.2,58.89568506
1704585600000,2052.6,2064.4,2050.2,2060.8,31.00800073
1704589200000,2061.3,2064.3,2052.7,2052.7,96.47777226
1704592800000,2052.6,2059.3,2047.2,2050.7,31.2473025
1704596400000,2051.1,2056.9,2050.9,2053.1,24.58402608
1704600000000,2053.6,2058.2,2052.0,2058.2,47.29139653
1704603600000,2059.0,2059.0,2052.1,2054.5,13.45062195
1704607200000,2053.6,2059.9,2052.8,2059.2,31.45710451
1704610800000,2059.2,2060.8,2056.1,2059.5,61.70247556
1704614400000,2059.0,2063.6,2050.9,2051.1,62.48727104
1704618000000,2051.0,2053.2,2043.2,2045.6,93.3956185
1704621600000,2046.0,2051.5,2045.3,2049.9,112.12125742
1704625200000,2050.3,2055.8,2047.8,2049.3,144.64227639
1704628800000,2049.6,2054.2,2045.0,2050.1,84.16816694
1704632400000,2050.4,2067.9,2050.2,2063.6,174.55849704
1704636000000,2063.9,2066.9,2055.6,2060.2,161.32843095
1704639600000,2061.3,2061.6,2036.4,2043.9,138.65739161
1704643200000,2043.9,2049.2,2037.0,2041.2,74.19686363
1704646800000,2041.8,2055.1,2037.3,2051.9,97.92499315
1704650400000,2051.9,2059.9,2049.8,2056.5,107.08191323
1704654000000,2056.7,2060.5,2052.7,2059.6,94.16955944
1704657600000,2059.0,2063.7,2052.0,2052.0,295.96286862
1704661200000,2050.9,2055.7,2046.9,2050.4,177.31998104
1704664800000,2050.4,2050.4,2021.3,2027.6,305.86693971
1704668400000,2028.4,2036.8,2019.0,2033.3,138.67215814
1704672000000,2032.3,2034.8,2003.1,2008.1,177.25833368
1704675600000,2008.2,2021.8,2007.4,2016.6,92.53862326
1704679200000,2015.7,2020.5,1989.0,1999.1,192.22845051
1704682800000,1999.0,2010.0,1984.1,2006.9,113.94206516
1704686400000,2006.2,2013.0,2003.5,2012.4,105.96999563
1704690000000,2011.3,2012.5,2004.4,2011.1,197.81992339
1704693600000,2011.0,2034.3,2008.8,2024.2,273.14144273
1704697200000,2023.7,2038.2,2023.5,2033.7,54.10794706
1704700800000,2034.0,2044.8,2032.9,2034.2,138.68558478
1704704400000,2033.8,2037.6,2018.0,2023.4,163.12615079
1704708000000,2023.5,2039.8,2021.2,2037.1,128.22638419
1704711600000,2037.1,2050.7,2031.1,2050.0,216.94008227
1704715200000,2049.6,2075.0,2049.6,2072.0,535.31218952
1704718800000,2071.3,2080.7,2066.0,2073.3,253.1765106
1704722400000,2073.0,2078.0,2062.9,2066.1,209.33432275
1704726000000,2067.2,2083.8,2062.1,2073.7,348.48513105
1704729600000,2072.9,2084.2,2061.9,2065.9,188.09612773
1704733200000,2065.8,2106.8,2064.2,2106.0,363.37859978
1704736800000,2105.9,2138.8,2105.3,2134.8,710.26219638
1704740400000,2134.5,2153.8,2122.7,2148.9,722.33633239
1704744000000,2149.0,2152.3,2132.3,2134.0,399.9747242
1704747600000,2134.0,2145.1,2130.9,2135.5,316.1138072
1704751200000,2136.2,2139.8,2130.1,2135.3,272.96484304
1704754800000,2135.4,2136.5,2123.6,2130.0,216.0084247
1704758400000,2130.1,2133.4,2090.6,2107.3,217.69480308
1704762000000,2107.3,2115.1,2098.6,2107.5,89.20171258
1704765600000,2108.3,2114.2,2105.7,2110.4,30.23831441
1704769200000,2111.1,2112.3,2106.1,2108.9,48.69686922
1704772800000,2107.1,2115.4,2101.0,2114.7,32.84371647
1704776400000,2114.0,2117.8,2103.8,2109.4,38.43994478
1704780000000,2108.9,2109.6,2099.2,2104.3,148.54998281
1704783600000,2104.6,2109.5,2100.8,2106.5,151.48369351
1704787200000,2106.7,2114.1,2093.1,2093.9,237.66520904
1704790800000,2093.2,2100.8,2091.0,2096.2,174.54507771
1704794400000,2095.6,2106.5,2095.4,2098.4,159.15049425
1704798000000,2099.1,2109.8,2097.8,2106.7,109.22998896
1704801600000,2105.3,2110.8,2039.1,2073.0,413.70630437
1704805200000,2072.9,2090.0,2070.9,2082.1,469.60299677
1704808800000,2082.1,2088.7,2051.0,2056.2,662.76085313
1704812400000,2055.3,2077.0,2050.0,2069.2,377.02717359
1704816000000,2070.2,2074.6,2055.2,2072.7,359.15041695
1704819600000,2072.9,2077.9,2065.2,2072.3,148.14560149
1704823200000,2072.3,2087.6,2068.5,2086.2,149.66161275
1704826800000,2086.4,2088.0,2070.3,2081.5,279.61184398
1704830400000,2081.6,2083.0,2059.7,2062.0,326.47587628
1704834000000,2061.3,2169.7,2059.5,2121.0,3061.99439594
1704837600000,2120.0,2171.7,2120.0,2143.5,831.62773776
1704841200000,2143.3,2148.3,2123.2,2146.1,164.07988692
1704844800000,2146.2,2196.0,2142.5,2195.9,735.11419926
1704848400000,2196.3,2197.0,2165.8,2174.9,260.09969343
1704852000000,2174.9,2174.9,2148.0,2148.3,137.45776194
1704855600000,2150.0,2168.2,2146.5,2163.2,71.74289403
1704859200000,2164.3,2186.6,2158.7,2179.6,108.73779527
1704862800000,2181.4,2190.1,2172.7,2183.5,245.92471271
1704866400000,2184.8,2185.7,2171.8,2181.3,251.92770073
1704870000000,2180.3,2184.2,2165.1,2168.9,311.98010392
1704873600000,2168.9,2181.4,2161.7,2162.8,330.42627489
1704877200000,2162.8,2221.0,2162.8,2217.5,1001.36258092
1704880800000,2216.8,2219.3,2194.1,2194.6,391.29350696
1704884400000,2195.0,2202.8,2178.6,2197.0,496.07332816
1704888000000,2196.3,2210.8,2142.4,2158.2,990.62675269
1704891600000,2158.8,2188.0,2150.7,2176.6,464.76520299
1704895200000,2177.0,2193.4,2168.1,2184.4,390.51254089
1704898800000,2183.5,2244.9,2181.6,2235.4,1771.11421127
1704902400000,2237.1,2243.9,2199.4,2199.4,627.80870005
1704906000000,2200.1,2233.0,2193.7,2224.8,827.29890757
1704909600000,2225.1,2250.0,2207.2,2223.0,839.05294763
1704913200000,2223.2,2269.4,2214.2,2263.3,1420.06923605
1704916800000,2263.0,2273.6,2205.5,2268.5,1589.03488093
1704920400000,2269.5,2314.0,2260.0,2306.2,2706.39897138
1704924000000,2307.0,2335.0,2290.7,2326.3,1342.54002161
1704927600000,2325.4,2411.8,2322.5,2358.2,1576.91010242
1704931200000,2359.0,2378.8,2345.0,2376.1,364.36278773
1704934800000,2376.9,2377.6,2341.5,2343.1,342.19569926
1704938400000,2343.1,2358.3,2339.1,2352.7,295.27667265
1704942000000,2353.5,2383.0,2344.7,2381.9,103.54013597
1704945600000,2381.8,2398.4,2375.9,2384.0,237.50603164
1704949200000,2384.1,2384.1,2356.1,2367.5,336.21321756
1704952800000,2368.6,2370.1,2344.1,2348.1,965.83981712
1704956400000,2347.7,2363.8,2347.3,2361.0,379.6316376
1704960000000,2362.5,2389.0,2360.9,2387.1,546.53179771
1704963600000,2387.1,2440.4,2378.6,2382.7,688.20817144
1704967200000,2382.2,2420.0,2381.2,2407.4,641.84352531
1704970800000,2407.0,2429.9,2398.7,2422.3,821.74536181
1704974400000,2422.4,2427.4,2402.7,2412.3,608.64481489
1704978000000,2413.2,2420.9,2400.8,2412.6,638.36558543
1704981600000,2411.5,2455.0,2390.5,2451.8,1840.07260049
1704985200000,2451.7,2460.4,2370.0,2386.8,2119.19985073
1704988800000,2386.8,2398.5,2344.4,2364.6,1171.07481027
1704992400000,2364.2,2387.9,2349.2,2377.3,653.94860942
1704996000000,2375.9,2389.8,2364.5,2384.9,420.96807439
1704999600000,2385.0,2389.8,2368.4,2388.6,295.48594966
1705003200000,2389.5,2403.9,2360.1,2364.5,513.39911611
1705006800000,2366.2,2390.2,2363.9,2374.8,328.92861664
1705010400000,2373.3,2384.5,2367.8,2384.2,272.53207308
1705014000000,2383.6,2391.5,2379.1,2385.5,142.97585522
1705017600000,2386.8,2390.0,2363.6,2370.2,252.21980141
1705021200000,2370.2,2373.1,2351.9,2361.5,215.17591939
1705024800000,2364.7,2382.5,2362.1,2376.1,66.07339317
1705028400000,2373.0,2375.8,2357.5,2360.6,114.96028949
1705032000000,2361.0,2374.5,2357.9,2364.3,104.78043434
1705035600000,2364.1,2379.2,2360.9,2377.9,138.70241237
1705039200000,2378.3,2392.6,2377.4,2385.9,304.18433031
1705042800000,2385.2,2391.1,2364.9,2367.5,273.5520947
1705046400000,2367.9,2373.4,2354.2,2371.1,583.03752616
1705050000000,2371.1,2387.8,2357.2,2385.6,354.89614773
1705053600000,2385.5,2394.4,2383.5,2392.6,184.89156052
1705057200000,2393.2,2436.6,2390.3,2419.2,811.69549213
1705060800000,2418.6,2449.7,2408.9,2423.9,983.75282768
1705064400000,2424.7,2457.6,2419.8,2441.4,664.48480159
1705068000000,2442.1,2472.0,2431.3,2467.2,929.06848897
1705071600000,2467.0,2476.8,2404.8,2413.8,1900.44050561
1705075200000,2413.9,2450.6,2372.9,2390.7,1445.81034692
1705078800000,2389.8,2401.6,2340.0,2375.7,1195.23636076
1705082400000,2376.7,2384.2,2353.2,2367.6,679.04143207
1705086000000,2367.5,2383.3,2357.1,2358.3,243.03774019
1705089600000,2358.0,2372.5,2345.0,2347.3,365.24288868
1705093200000,2348.3,2353.8,2285.0,2305.9,1041.27508121
1705096800000,2306.7,2308.4,2244.3,2282.8,1013.61989828
1705100400000,2281.8,2315.1,2281.0,2308.9,476.50798121
1705104000000,2307.9,2322.1,2302.6,2303.4,141.1876806
1705107600000,2306.0,2313.1,2285.0,2310.6,126.97838067
1705111200000,2308.6,2336.2,2305.5,2328.0,96.25743287
1705114800000,2328.5,2339.1,2321.3,2330.8,87.65592425
1705118400000,2331.5,2331.5,2322.3,2330.0,94.00229626
1705122000000,2327.4,2337.5,2323.9,2335.7,49.06920339
1705125600000,2336.9,2339.0,2328.3,2337.7,99.34210157
1705129200000,2337.4,2346.7,2333.2,2338.1,211.27922605
1705132800000,2338.4,2347.2,2337.5,2342.3,272.75248711
1705136400000,2341.9,2343.9,2325.5,2326.8,180.99293668
1705140000000,2326.1,2327.1,2308.0,2315.8,453.18440097
1705143600000,2314.9,2329.7,2313.0,2326.6,235.49981824
1705147200000,2326.2,2334.9,2320.5,2326.7,137.25661236
1705150800000,2327.1,2333.0,2322.7,2325.6,128.04693214
1705154400000,2326.3,2329.8,2317.6,2324.9,231.9696837
1705158000000,2324.6,2349.4,2324.6,2347.4,172.92731346
1705161600000,2347.7,2355.6,2337.9,2340.8,196.43382279
1705165200000,2341.4,2348.3,2334.8,2340.0,141.01747693
1705168800000,2340.2,2356.6,2336.9,2345.0,161.26371938
1705172400000,2345.8,2362.7,2344.8,2355.1,145.70547991
1705176000000,2355.7,2363.1,2350.5,2352.0,90.015669
1705179600000,2352.1,2357.6,2346.9,2357.5,153.89869965
1705183200000,2357.1,2361.5,2350.6,2361.5,153.78119359
1705186800000,2359.6,2379.0,2357.0,2360.3,440.80863917
1705190400000,2359.7,2360.6,2344.1,2346.8,77.82782184
1705194000000,2346.2,2355.1,2345.9,2350.7,28.99722835
1705197600000,2349.9,2350.7,2338.2,2341.1,42.42187407
1705201200000,2342.6,2345.2,2332.4,2332.5,22.06934187
1705204800000,2332.1,2336.5,2324.6,2325.2,70.63765605
1705208400000,2326.7,2335.8,2325.5,2332.7,44.30192878
1705212000000,2333.4,2336.1,2328.6,2333.5,53.98546337
1705215600000,2334.5,2334.8,2326.1,2332.9,129.76892991
1705219200000,2332.9,2336.4,2327.5,2334.4,152.09354634
1705222800000,2334.5,2334.9,2323.6,2334.9,180.94594175
1705226400000,2335.3,2335.3,2321.9,2323.0,137.24340305
1705230000000,2323.8,2328.2,2316.8,2319.0,379.45209694
1705233600000,2318.3,2326.9,2316.1,2318.9,122.55225151
1705237200000,2318.7,2320.3,2308.2,2316.1,116.29055731
1705240800000,2315.8,2323.8,2313.0,2321.0,97.873311
1705244400000,2321.5,2326.2,2317.2,2319.9,109.60332884
1705248000000,2319.3,2325.2,2303.6,2309.0,179.57411314
1705251600000,2308.7,2318.2,2305.4,2311.5,205.25385202
1705255200000,2311.6,2315.8,2303.1,2311.4,175.11097191
1705258800000,2311.6,2312.8,2284.2,2284.7,263.83993753
1705262400000,2285.2,2300.6,2265.0,2292.1,276.5249494
1705266000000,2291.1,2308.1,2281.9,2308.1,165.81560021
1705269600000,2308.1,2313.9,2289.2,2291.1,150.57339409
1705273200000,2294.0,2294.3,2256.8,2261.2,288.29632538
1705276800000,2260.2,2284.9,2257.8,2278.4,151.39934577
1705280400000,2276.5,2294.2,2272.2,2287.6,136.36815946
1705284000000,2288.2,2288.2,2276.5,2284.6,59.96602774
1705287600000,2285.0,2292.8,2283.8,2284.2,27.54716346
1705291200000,2286.5,2293.4,2285.3,2290.6,60.58041726
1705294800000,2290.7,2298.3,2290.6,2298.3,57.33999952
1705298400000,2298.1,2300.6,2291.3,2293.5,54.33316096
1705302000000,2293.4,2298.7,2286.0,2295.5,65.69973963
1705305600000,2296.1,2299.0,2288.8,2294.0,164.27705247
1705309200000,2294.3,2316.2,2291.8,2310.2,199.62130575
1705312800000,2310.0,2324.7,2308.6,2318.5,220.24786802
1705316400000,2318.9,2324.3,2314.7,2321.1,176.46018366
1705320000000,2321.7,2326.6,2314.1,2320.1,143.0339211
1705323600000,2321.1,2329.2,2315.8,2319.5,118.60366989
1705327200000,2320.0,2320.9,2291.6,2292.0,295.91803475
1705330800000,2292.9,2308.9,2292.3,2297.9,239.50098574
1705334400000,2297.8,2309.5,2297.5,2307.2,102.39056601
1705338000000,2307.1,2318.2,2307.0,2314.7,155.44340708
1705341600000,2315.0,2333.0,2314.3,2319.5,366.70518473
1705345200000,2318.3,2325.1,2312.5,2315.9,143.69217201
1705348800000,2315.5,2320.0,2307.1,2311.4,126.96963537
1705352400000,2311.1,2311.1,2303.1,2304.0,108.0836495
1705356000000,2304.3,2307.0,2285.0,2294.7,221.25583093
1705359600000,2296.3,2302.0,2293.4,2294.8,73.61958885
1705363200000,2294.5,2298.7,2291.2,2298.1,52.15597224
1705366800000,2297.6,2310.0,2293.7,2300.6,52.21405665
1705370400000,2301.0,2314.2,2299.7,2305.5,16.72858293
1705374000000,2305.0,2324.7,2305.0,2324.7,97.0592926
1705377600000,2324.8,2324.8,2315.2,2318.0,20.02540268
1705381200000,2318.1,2328.9,2315.3,2320.0,62.00000094
1705384800000,2319.4,2323.6,2316.0,2321.4,27.91090289
1705388400000,2322.7,2323.9,2311.6,2315.6,154.46122062
1705392000000,2315.6,2334.5,2312.2,2332.7,167.35479401
1705395600000,2332.9,2338.8,2330.0,2334.8,229.19602368
1705399200000,2334.6,2335.4,2322.7,2327.7,153.38779934
1705402800000,2327.0,2331.7,2316.3,2322.5,112.50809936
1705406400000,2322.4,2340.0,2321.5,2339.7,113.07892189
1705410000000,2340.0,2340.8,2321.0,2323.0,184.24300536
1705413600000,2323.1,2334.0,2299.3,2331.3,330.59357954
1705417200000,2331.3,2361.7,2323.9,2350.8,338.31603798
1705420800000,2350.5,2371.1,2341.5,2368.3,420.07166111
1705424400000,2368.2,2371.3,2358.2,2362.0,176.62132562
1705428000000,2361.3,2365.9,2351.2,2355.4,192.97029986
1705431600000,2355.7,2370.3,2352.7,2369.2,185.54463884
1705435200000,2370.8,2382.5,2365.7,2380.0,273.91198686
1705438800000,2379.8,2405.7,2379.1,2398.5,430.37172833
1705442400000,2398.5,2401.7,2385.1,2386.0,292.63539387
1705446000000,2385.7,2395.5,2377.1,2379.4,118.55028468
1705449600000,2379.4,2382.7,2373.4,2380.1,73.52703356
1705453200000,2380.1,2384.4,2371.1,2371.1,27.77496403
1705456800000,2371.7,2374.8,2366.9,2370.2,22.62879525
1705460400000,2370.8,2371.6,2366.4,2367.0,28.47292288
1705464000000,2367.4,2369.5,2357.2,2362.8,106.83814827
1705467600000,2361.9,2368.7,2356.8,2358.4,40.21577292
1705471200000,2356.7,2366.0,2356.7,2359.3,80.27834766
1705474800000,2360.2,2361.9,2346.1,2347.6,168.86954285
1705478400000,2347.4,2348.0,2330.8,2343.3,134.83037643
1705482000000,2343.2,2349.3,2337.9,2339.6,135.93159764
1705485600000,2339.0,2348.5,2334.7,2347.9,175.7178484
1705489200000,2347.9,2348.2,2334.6,2336.2,186.03881137
1705492800000,2336.6,2346.4,2328.5,2346.2,203.31381843
1705496400000,2345.9,2347.5,2337.3,2340.6,102.56039177
1705500000000,2340.6,2370.9,2336.9,2349.5,455.09422774
1705503600000,2348.3,2358.9,2337.1,2340.3,362.4005128
1705507200000,2341.7,2342.7,2323.9,2333.1,205.35149627
1705510800000,2332.2,2334.2,2321.7,2326.4,137.87546795
1705514400000,2326.8,2331.5,2317.2,2330.7,153.501002
1705518000000,2330.8,2334.9,2326.0,2328.8,169.87259881
1705521600000,2328.9,2336.0,2326.9,2333.2,255.53155642
1705525200000,2332.4,2337.0,2316.6,2318.9,208.6690404
1705528800000,2319.2,2324.1,2302.8,2320.4,221.74771647
1705532400000,2320.4,2325.5,2316.2,2324.1,120.47869252
1705536000000,2323.7,2325.0,2318.9,2321.9,26.5758592
1705539600000,2322.6,2324.1,2302.6,2314.6,32.98784484
1705543200000,2314.8,2322.0,2314.7,2320.6,58.0669007
1705546800000,2321.0,2322.3,2318.3,2320.4,7.09059914
1705550400000,2322.0,2329.1,2318.8,2321.3,47.32535771
1705554000000,2322.4,2322.4,2318.2,2321.1,46.28295764
1705557600000,2321.5,2323.9,2316.7,2321.1,106.72576992
1705561200000,2321.7,2329.8,2321.7,2329.8,43.13224241
1705564800000,2328.9,2334.6,2328.3,2329.8,47.76205629
1705568400000,2329.8,2340.4,2328.9,2331.2,174.12031206
1705572000000,2331.7,2332.1,2307.6,2309.6,136.45058505
1705575600000,2308.8,2317.3,2308.7,2316.0,85.89321973
1705579200000,2314.8,2315.3,2300.1,2309.2,153.81917258
1705582800000,2307.5,2321.6,2302.7,2316.9,226.3079857
1705586400000,2317.4,2332.0,2314.9,2331.5,174.63327143
1705590000000,2332.0,2332.6,2322.7,2326.6,125.61743321
1705593600000,2327.3,2327.3,2282.4,2288.8,345.11676741
1705597200000,2289.3,2299.4,2271.3,2282.9,416.65403666
1705600800000,2282.7,2286.8,2261.1,2267.3,394.18499139
1705604400000,2267.3,2276.5,2235.3,2245.2,693.15573201
1705608000000,2244.7,2263.8,2232.0,2248.2,466.47905344
1705611600000,2249.2,2265.2,2244.4,2258.9,215.89897819
1705615200000,2257.3,2272.8,2257.0,2271.4,170.22977341
1705618800000,2270.8,2271.4,2265.8,2270.8,51.77539275
1705622400000,2271.8,2274.1,2262.9,2268.2,48.59655911
1705626000000,2267.2,2268.8,2258.1,2263.8,16.62371585
1705629600000,2261.9,2264.0,2251.5,2253.1,22.86660387
