timestamp,open,high,low,close,volume
1672970400000,12.741,12.741,12.534,12.534,1118.75523362
1672974000000,12.554,12.603,12.476,12.518,4003.73243719
1672977600000,12.543,12.589,12.451,12.571,992.54683085
1672981200000,12.57,12.577,12.462,12.545,2289.46257001
1672984800000,12.55,12.59,12.431,12.48,8630.40562285
1672988400000,12.468,12.509,12.38,12.474,5129.52237756
1672992000000,12.468,12.59,12.468,12.546,2935.6058529
1672995600000,12.538,12.54,12.4,12.519,8993.82943216
1672999200000,12.501,12.544,12.356,12.393,3590.96873874
1673002800000,12.372,12.422,12.228,12.364,9838.6494945
1673006400000,12.387,12.405,12.28,12.324,3302.79508698
1673010000000,12.3,12.415,12.082,12.294,10756.95672743
1673013600000,12.269,12.423,12.261,12.39,2297.29420168
1673017200000,12.361,12.483,12.313,12.43,8977.131188
1673020800000,12.434,12.496,12.322,12.458,1816.72565664
1673024400000,12.461,12.472,12.34,12.387,2181.24468621
1673028000000,12.414,12.632,12.414,12.508,3988.23111232
1673031600000,12.512,12.602,12.465,12.56,6631.24278834
1673035200000,12.556,12.59,12.367,12.443,3029.62115482
1673038800000,12.422,12.507,12.412,12.448,3296.85609254
1673042400000,12.43,12.57,12.427,12.56,2061.03364039
1673046000000,12.569,12.745,12.512,12.679,3210.63278037
1673049600000,12.679,12.679,12.51,12.619,2198.5352713
1673053200000,12.647,12.647,12.482,12.504,3999.00999024
1673056800000,12.503,12.603,12.49,12.52,781.28184503
1673060400000,12.491,12.513,12.466,12.496,172.592851
1673064000000,12.495,12.496,12.434,12.434,216.2457223
1673067600000,12.434,12.505,12.423,12.477,397.87229632
1673071200000,12.462,12.488,12.41,12.411,810.68647742
1673074800000,12.4,12.508,12.4,12.468,1571.78651028
1673078400000,12.474,12.516,12.337,12.374,2968.85963996
1673082000000,12.379,12.431,12.321,12.412,1056.77803698
1673085600000,12.385,12.434,12.338,12.379,1522.48581135
1673089200000,12.345,12.39,12.328,12.343,1757.23737231
1673092800000,12.332,12.42,12.328,12.386,1025.80892179
1673096400000,12.384,12.488,12.384,12.427,2390.28603276
1673100000000,12.427,12.45,12.381,12.437,2359.83166149
1673103600000,12.45,12.488,12.413,12.468,1010.2959022
1673107200000,12.465,12.482,12.373,12.398,3534.73835038
1673110800000,12.4,12.447,12.374,12.402,1629.63020106
1673114400000,12.402,12.444,12.39,12.415,943.72468523
1673118000000,12.436,12.436,12.38,12.423,1870.1131592
1673121600000,12.423,12.435,12.361,12.415,1949.82060138
1673125200000,12.389,12.409,12.349,12.365,2413.84869828
1673128800000,12.357,12.381,12.224,12.261,3097.76561327
1673132400000,12.25,12.323,12.216,12.293,4960.55601078
1673136000000,12.291,12.359,12.104,12.142,1490.84335511
1673139600000,12.146,12.411,12.132,12.406,4313.43661689
1673143200000,12.422,12.561,12.422,12.539,2176.64348198
1673146800000,12.58,12.58,12.481,12.568,595.44977983
1673150400000,12.59,12.6,12.463,12.463,235.18249878
1673154000000,12.481,12.51,12.461,12.463,1360.37000401
1673157600000,12.508,12.508,12.457,12.495,1708.28234246
1673161200000,12.46,12.539,12.443,12.528,1458.60199274
1673164800000,12.51,12.809,12.471,12.786,3009.53941236
1673168400000,12.782,12.929,12.653,12.703,8746.40589643
1673172000000,12.693,12.819,12.67,12.714,5882.37779027
1673175600000,12.712,12.763,12.686,12.686,2584.56403866
1673179200000,12.708,12.717,12.611,12.64,5208.49689222
1673182800000,12.639,12.761,12.639,12.742,2018.08104461
1673186400000,12.738,13.013,12.726,12.987,11145.07815348
1673190000000,12.963,13.087,12.852,13.036,9130.27794938
1673193600000,13.035,13.035,12.804,12.831,4361.08377857
1673197200000,12.841,12.9,12.709,12.731,3975.19695622
1673200800000,12.725,12.75,12.646,12.711,3154.47924822
1673204400000,12.691,12.745,12.671,12.718,4297.34032004
1673208000000,12.709,12.946,12.697,12.899,5756.55546132
1673211600000,12.899,12.99,12.847,12.878,4527.03464213
1673215200000,12.897,12.988,12.85,12.866,4311.41529616
1673218800000,12.893,13.9,12.893,13.573,18426.45528506
1673222400000,13.567,14.037,13.382,14.005,18327.95866661
1673226000000,13.987,14.86,13.775,14.459,15942.2152645
1673229600000,14.481,15.733,14.446,14.934,47155.52140909
1673233200000,14.969,15.184,14.87,15.005,8440.84756698
1673236800000,15.058,15.351,15.027,15.177,24503.97719912
1673240400000,15.177,15.452,15.031,15.04,8557.4983586
1673244000000,15.072,15.189,14.858,14.911,40699.02516996
1673247600000,14.955,15.437,14.893,15.325,21981.32211301
1673251200000,15.321,15.564,15.035,15.035,15623.22256412
1673254800000,15.052,15.355,15.025,15.301,7627.91354349
1673258400000,15.3,15.55,15.249,15.337,27756.37797402
1673262000000,15.361,15.676,15.27,15.293,12515.27368685
1673265600000,15.295,15.39,15.201,15.304,6858.03569441
1673269200000,15.281,15.587,15.17,15.269,7463.6732307
1673272800000,15.247,15.36,15.056,15.359,7499.56875854
1673276400000,15.305,16.281,15.305,15.931,25485.29561221
1673280000000,15.931,16.183,15.571,15.575,22706.42718842
1673283600000,15.629,15.789,15.458,15.64,14450.86440487
1673287200000,15.64,15.784,15.293,15.324,12969.63614667
1673290800000,15.344,15.474,15.095,15.151,12123.19261168
1673294400000,15.179,15.316,14.95,15.214,17431.57990497
1673298000000,15.275,15.522,15.133,15.234,17553.89666146
1673301600000,15.263,15.4,15.176,15.189,6219.42217042
1673305200000,15.209,15.215,14.93,15.168,7270.54245499
1673308800000,15.205,15.443,15.205,15.442,3207.27122847
1673312400000,15.392,15.4,15.071,15.119,1948.3086207
1673316000000,15.129,15.219,14.524,14.679,6574.56096092
1673319600000,14.759,14.909,14.625,14.887,1718.27944997
1673323200000,14.914,14.992,14.766,14.992,955.26773838
1673326800000,15.009,15.068,14.867,15.068,1611.77118062
1673330400000,15.041,15.188,14.88,14.921,4981.40558193
1673334000000,14.974,14.988,14.77,14.791,3710.22789623
1673337600000,14.809,15.128,14.707,15.107,4377.20490182
1673341200000,15.107,15.225,15.02,15.026,2726.84146915
1673344800000,15.044,15.169,14.98,15.096,2285.54710117
1673348400000,15.066,15.109,14.9,14.916,3943.40023372
1673352000000,14.893,15.0,14.762,14.842,5199.99638485
1673355600000,14.869,14.967,14.753,14.853,5328.61396004
1673359200000,14.876,15.171,14.832,15.023,5784.94569153
1673362800000,14.992,15.339,14.955,15.143,6121.16443956
1673366400000,15.149,15.149,14.95,14.991,3764.05602612
1673370000000,15.02,15.253,14.957,15.253,2884.0165545
1673373600000,15.264,15.347,15.146,15.305,5813.17674571
1673377200000,15.338,15.338,15.155,15.24,3647.66871659
1673380800000,15.246,15.587,15.126,15.468,5727.48482538
1673384400000,15.484,15.484,15.263,15.32,5333.21703023
1673388000000,15.313,15.314,15.112,15.187,6721.0305667
1673391600000,15.16,15.23,15.029,15.058,1419.47688611
1673395200000,15.048,15.173,14.955,15.055,2107.36706909
1673398800000,15.02,15.118,14.875,15.018,1539.74679444
1673402400000,15.017,15.039,14.95,14.964,669.16443912
1673406000000,14.922,14.978,14.82,14.922,500.53017497
1673409600000,14.901,15.03,14.783,14.801,1410.21661544
1673413200000,14.812,14.976,14.781,14.897,3694.68778951
1673416800000,14.887,15.026,14.861,15.018,1784.58564927
1673420400000,15.029,15.029,14.901,14.979,1632.71766289
1673424000000,14.991,14.991,14.851,14.957,2331.21689741
1673427600000,14.933,15.017,14.922,14.988,1282.28565167
1673431200000,14.991,15.0,14.874,14.912,2541.40835984
1673434800000,14.912,14.938,14.85,14.904,2075.29205503
1673438400000,14.902,14.908,14.663,14.725,8104.04438153
1673442000000,14.733,14.815,14.642,14.735,6424.52939236
1673445600000,14.737,14.746,14.505,14.553,10095.28850637
1673449200000,14.519,14.654,14.201,14.338,9364.96525215
1673452800000,14.339,14.408,14.244,14.288,4442.68584109
1673456400000,14.272,14.5,14.251,14.482,5002.76975276
1673460000000,14.451,14.699,14.451,14.6,7479.84779607
1673463600000,14.588,14.991,14.513,14.847,9673.46975889
1673467200000,14.891,14.998,14.784,14.859,6302.15701288
1673470800000,14.869,14.879,14.683,14.756,2640.65603324
1673474400000,14.778,15.068,14.626,15.047,5256.47516661
1673478000000,15.02,15.4,15.02,15.171,8392.47100443
1673481600000,15.247,15.73,15.002,15.662,7745.75162543
1673485200000,15.657,15.657,15.274,15.473,2329.85137849
1673488800000,15.387,15.444,15.2,15.264,1206.75039907
1673492400000,15.32,15.353,15.239,15.26,1094.54543563
1673496000000,15.241,15.34,15.22,15.253,1502.26342933
1673499600000,15.228,15.283,15.082,15.083,1094.60286539
1673503200000,15.094,15.193,15.046,15.14,2490.00404407
1673506800000,15.125,15.185,15.001,15.091,3469.1040308
1673510400000,15.078,15.083,14.891,14.981,6177.71238704
1673514000000,15.029,15.045,14.911,14.951,2410.85321107
1673517600000,14.977,15.009,14.773,14.929,3645.43033317
1673521200000,14.909,14.967,14.837,14.945,2541.1361943
1673524800000,14.914,14.994,14.812,14.961,2752.90969036
1673528400000,14.993,15.25,14.592,15.162,9062.19690262
1673532000000,15.125,15.258,14.544,14.661,25052.4454954
1673535600000,14.71,14.877,14.67,14.806,4342.39955054
1673539200000,14.793,14.876,14.702,14.866,19477.88258349
1673542800000,14.845,15.296,14.8,15.256,9942.97471695
1673546400000,15.292,15.329,15.083,15.264,8393.127358
1673550000000,15.26,15.499,15.191,15.245,6662.12529395
1673553600000,15.236,15.362,15.142,15.344,5151.74244074
1673557200000,15.27,15.33,15.091,15.158,4080.7483676
1673560800000,15.194,15.205,15.037,15.081,3805.17727638
1673564400000,15.123,15.389,15.05,15.309,3626.85612581
1673568000000,15.257,15.482,15.029,15.115,3757.64223533
1673571600000,15.119,15.228,15.047,15.111,1775.39815258
1673575200000,15.136,15.19,15.096,15.19,480.11430037
1673578800000,15.175,15.439,15.158,15.439,1039.37026375
1673582400000,15.381,15.966,15.381,15.641,14799.06110069
1673586000000,15.654,15.719,15.453,15.483,3195.88426674
1673589600000,15.494,15.699,15.476,15.689,3952.20241282
1673593200000,15.664,15.687,15.467,15.551,2568.73828428
1673596800000,15.61,15.75,15.466,15.575,3027.69657481
1673600400000,15.608,15.742,15.575,15.62,3568.33901376
1673604000000,15.597,15.68,15.37,15.519,3246.12749077
1673607600000,15.458,15.495,15.31,15.442,4447.89898057
1673611200000,15.38,15.439,15.262,15.274,2406.84495399
1673614800000,15.309,15.425,15.249,15.311,1695.74694077
1673618400000,15.342,15.529,15.24,15.461,3235.05751361
1673622000000,15.419,15.599,15.419,15.555,4926.1760025
1673625600000,15.567,15.569,15.275,15.419,4874.09328811
1673629200000,15.397,15.639,15.397,15.584,6315.54300259
1673632800000,15.613,15.639,15.436,15.436,2841.72454885
1673636400000,15.462,15.85,15.435,15.85,5684.95408954
1673640000000,15.825,16.0,15.711,15.899,11190.29052752
1673643600000,15.92,17.09,15.737,16.872,35771.7307026
1673647200000,16.88,17.185,16.49,16.66,37480.71908087
1673650800000,16.68,16.899,16.604,16.898,9540.32648004
1673654400000,16.883,19.0,16.758,18.47,45214.1106816
1673658000000,18.488,19.45,18.254,19.231,29177.45796274
1673661600000,19.31,21.083,19.238,20.48,45104.30690371
1673665200000,20.507,20.67,20.001,20.15,18874.23723646
1673668800000,20.182,20.648,19.755,20.648,14262.14104236
1673672400000,20.635,22.5,20.146,21.919,30361.15612559
1673676000000,21.902,21.943,21.397,21.861,28645.91191272
1673679600000,21.861,22.99,21.568,21.711,38105.51999459
1673683200000,21.717,22.07,21.664,21.809,27284.47962983
1673686800000,21.79,21.856,19.007,20.65,79757.71018907
1673690400000,20.545,20.695,19.22,20.046,28365.89675695
1673694000000,20.125,20.779,20.003,20.676,25872.58209475
1673697600000,20.663,20.952,20.324,20.756,19471.32947789
1673701200000,20.777,21.046,20.442,20.754,18308.26147119
1673704800000,20.781,21.747,20.043,20.629,38370.49238576
1673708400000,20.606,20.818,20.38,20.574,26442.00005123
1673712000000,20.599,21.239,20.436,21.174,22575.21850772
1673715600000,21.142,21.607,20.961,21.113,29039.17659213
1673719200000,21.179,21.343,20.882,21.271,11446.37317975
1673722800000,21.256,21.521,21.177,21.286,13574.13545123
1673726400000,21.246,21.488,21.127,21.363,7062.89207392
1673730000000,21.363,21.383,20.733,20.97,13349.6351572
1673733600000,20.995,22.087,20.799,21.794,12643.44580659
1673737200000,21.744,22.838,21.744,22.339,52854.7777178
1673740800000,22.359,23.015,21.306,21.609,44693.35218433
1673744400000,21.507,21.639,20.861,21.379,13442.63793759
1673748000000,21.338,21.412,20.874,21.029,5353.82362947
1673751600000,20.953,21.333,20.834,21.219,4787.76845329
1673755200000,21.195,21.263,21.004,21.09,3283.74419105
1673758800000,21.129,21.355,20.935,21.18,4105.36066119
1673762400000,21.221,21.221,20.791,20.791,4998.85163795
1673766000000,20.741,20.848,20.347,20.848,12304.28774601
1673769600000,20.865,20.952,20.333,20.378,9727.97691326
1673773200000,20.378,20.902,20.202,20.902,17117.86618263
1673776800000,20.884,20.922,20.7,20.922,9553.98197573
1673780400000,20.904,21.246,20.713,21.128,11547.40373994
1673784000000,21.068,21.529,20.959,21.17,19788.76640996
1673787600000,21.153,21.905,21.127,21.4,20894.50288371
1673791200000,21.396,21.61,21.3,21.476,5345.46706375
1673794800000,21.432,21.992,21.366,21.824,10798.26064013
1673798400000,21.858,21.9,21.261,21.385,14592.23623527
1673802000000,21.428,21.855,21.367,21.494,11503.01440318
1673805600000,21.506,21.511,21.201,21.391,8799.48179132
1673809200000,21.427,21.566,21.251,21.529,8491.33502681
1673812800000,21.514,21.575,21.333,21.516,6917.07440486
1673816400000,21.515,21.536,21.302,21.508,6917.1776238
1673820000000,21.52,21.552,21.0,21.387,8458.1515123
1673823600000,21.348,21.405,20.979,21.126,3749.27507975
1673827200000,21.135,21.355,20.748,21.177,8991.23744006
1673830800000,21.197,21.72,21.144,21.432,6010.39083084
1673834400000,21.468,22.15,21.306,21.64,7227.80685633
1673838000000,21.6,21.67,21.371,21.371,2517.5636986
1673841600000,21.371,21.539,21.228,21.466,2256.59485027
1673845200000,21.49,21.721,21.371,21.718,3026.41141658
1673848800000,21.692,22.842,21.583,22.751,22489.63360305
1673852400000,22.693,23.017,22.268,22.358,25527.76244155
1673856000000,22.338,22.378,21.18,21.37,25008.43595357
1673859600000,21.368,21.684,21.3,21.632,15219.66095929
1673863200000,21.623,21.868,21.503,21.614,9264.79616595
1673866800000,21.622,21.706,21.393,21.582,6468.45567339
1673870400000,21.582,21.723,21.421,21.485,5275.62519671
1673874000000,21.52,21.753,21.288,21.446,8669.11305184
1673877600000,21.453,21.602,21.061,21.333,6829.62974261
1673881200000,21.342,21.548,20.6,21.322,19508.80973362
1673884800000,21.279,21.524,21.157,21.412,5137.95049751
1673888400000,21.428,21.584,21.231,21.516,5788.14545997
1673892000000,21.531,21.93,21.4,21.853,6816.42316921
1673895600000,21.871,22.0,21.698,21.743,11783.1128275
1673899200000,21.764,22.093,21.729,21.813,8802.21008268
1673902800000,21.791,21.887,21.57,21.861,7767.24504273
1673906400000,21.869,22.407,21.727,21.86,14330.49230402
1673910000000,21.869,21.936,21.681,21.807,3403.83103444
1673913600000,21.803,21.987,21.246,21.32,5579.75124071
1673917200000,21.327,21.519,21.157,21.462,9023.45661256
1673920800000,21.399,21.484,21.201,21.391,385.09075138
1673924400000,21.411,21.489,21.343,21.455,411.61606083
1673928000000,21.416,21.688,21.397,21.676,3687.40671656
1673931600000,21.7,21.929,21.666,21.748,3308.91947226
1673935200000,21.711,21.776,21.576,21.594,2657.85410254
1673938800000,21.635,21.837,21.5,21.634,5716.30085242
1673942400000,21.62,21.862,21.595,21.862,3835.69955573
1673946000000,21.831,21.949,21.7,21.844,4539.88449341
1673949600000,21.882,21.892,21.656,21.712,3923.69868673
1673953200000,21.669,22.1,21.605,21.937,7068.23968383
1673956800000,21.986,22.0,21.679,21.713,2965.76909833
1673960400000,21.698,21.756,21.55,21.611,3494.40712085
1673964000000,21.654,22.05,21.367,21.613,12631.87756086
1673967600000,21.664,21.812,21.434,21.551,5590.69357405
1673971200000,21.572,21.672,21.367,21.572,4190.30597558
1673974800000,21.551,21.7,21.412,21.64,4532.84918839
1673978400000,21.637,21.826,21.59,21.761,4613.80699705
1673982000000,21.765,21.799,21.657,21.723,4250.99163569
1673985600000,21.717,21.985,21.5,21.716,7531.44796698
1673989200000,21.708,21.708,21.471,21.578,5966.41176799
1673992800000,21.618,21.628,21.455,21.476,4638.3905142
1673996400000,21.5,21.643,21.113,21.181,4873.86546288
1674000000000,21.157,21.411,21.01,21.108,2448.75873364
1674003600000,21.105,21.304,21.033,21.251,1593.45874056
1674007200000,21.257,21.559,21.02,21.353,2354.96538589
1674010800000,21.324,21.6,21.323,21.384,1848.9118555
1674014400000,21.421,21.551,21.311,21.441,722.13830746
1674018000000,21.457,21.643,21.388,21.585,2118.26717786
1674021600000,21.592,21.592,21.309,21.362,2753.45229163
1674025200000,21.322,21.371,21.12,21.219,4122.7625002
1674028800000,21.248,21.248,20.5,20.608,37910.49430024
1674032400000,20.634,20.778,20.492,20.633,13256.42582223
1674036000000,20.594,20.73,20.521,20.547,3793.53675575
1674039600000,20.579,20.96,20.54,20.848,5376.76486298
1674043200000,20.845,21.053,20.801,20.956,4858.42214495
1674046800000,20.995,21.359,20.78,21.267,8105.84553996
1674050400000,21.274,21.48,21.162,21.324,7463.05996041
1674054000000,21.324,21.749,19.199,20.093,36813.21361516
1674057600000,20.143,20.143,18.185,19.741,85839.86472086
1674061200000,19.829,20.692,19.818,20.143,31249.53334873
1674064800000,20.174,20.631,20.023,20.287,12023.7311797
1674068400000,20.326,20.389,20.148,20.181,5703.0878515
1674072000000,20.143,20.28,19.606,19.781,20954.86681712
1674075600000,19.802,20.069,19.731,19.768,6486.03454396
1674079200000,19.734,19.789,19.275,19.593,10376.67323351
1674082800000,19.573,19.716,19.146,19.262,4710.62450197
1674086400000,19.365,19.651,19.353,19.399,3866.63760623
1674090000000,19.418,19.689,19.413,19.486,2182.77808757
1674093600000,19.481,19.681,19.408,19.668,540.61316475
1674097200000,19.571,19.915,19.571,19.794,1091.72585627
1674100800000,19.796,20.185,19.796,19.971,2282.3635846
1674104400000,19.987,20.066,19.792,19.884,3925.08547784
1674108000000,19.88,19.915,19.733,19.834,3943.14567918
1674111600000,19.795,19.891,19.67,19.67,3740.51161939
1674115200000,19.681,19.883,19.629,19.646,3786.42946688
1674118800000,19.594,19.736,19.486,19.71,4826.60755698
1674122400000,19.687,19.787,19.53,19.637,3365.09042216
1674126000000,19.644,19.681,19.213,19.326,14392.88877844
1674129600000,19.292,19.449,19.097,19.289,4419.09732574
1674133200000,19.271,19.447,18.902,19.3,14167.2238576
1674136800000,19.307,19.517,19.014,19.383,5529.36729841
1674140400000,19.369,19.6,19.218,19.538,11799.61743507
1674144000000,19.538,19.76,19.381,19.619,8787.38686916
1674147600000,19.62,19.662,19.261,19.371,5698.51461256
1674151200000,19.336,19.579,19.291,19.569,2856.30749751
1674154800000,19.579,20.074,19.52,20.001,7295.48920663
1674158400000,20.007,20.155,19.861,19.938,8695.21274311
1674162000000,19.952,20.009,19.66,19.662,7511.851097
1674165600000,19.654,19.859,19.638,19.823,3325.27236998
1674169200000,19.774,19.871,19.69,19.797,2135.21104918
1674172800000,19.737,19.748,19.446,19.529,1467.82390337
1674176400000,19.506,19.91,19.435,19.89,2724.74890561
1674180000000,19.849,19.95,19.655,19.667,2243.85304174
1674183600000,19.704,19.749,19.602,19.676,1616.17623286
1674187200000,19.695,19.783,19.449,19.45,3793.03461217
1674190800000,19.45,19.566,19.4,19.455,1708.32939118
1674194400000,19.409,19.525,19.335,19.414,1410.12328933
1674198000000,19.409,19.555,19.319,19.454,2966.04953884
1674201600000,19.443,19.481,19.316,19.436,4131.82485218
1674205200000,19.414,19.602,19.336,19.551,5430.8183545
1674208800000,19.543,19.568,19.381,19.554,2283.78508581
1674212400000,19.553,19.587,19.5,19.542,3379.38164983
1674216000000,19.506,19.873,19.5,19.739,5430.61095694
1674219600000,19.721,19.785,19.629,19.699,2973.10443196
1674223200000,19.665,19.844,19.643,19.801,4135.73895189
1674226800000,19.781,19.899,19.728,19.765,2814.89159006
1674230400000,19.789,20.524,19.758,20.33,11889.19201053
1674234000000,20.376,20.802,20.241,20.772,11301.93936975
1674237600000,20.766,21.2,20.758,21.101,13694.77874082
1674241200000,21.138,21.544,20.971,21.443,11657.14884264
1674244800000,21.482,22.435,21.435,22.204,54460.84998733
